id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
260,17,Grade 12,5.2,62,65,85,55,2,2,1,3,3,22,1,travel,healthcare,8,7,Defence Persenal
261,16,Grade 12,8.1,74,58,63,55,2,1,2,1,3,20,0,travel,business,11,5,IT Specialist
262,19,UG,9.9,69,79,86,65,2,3,3,3,2,37,1,"finance, writing, music",healthcare,10,4,Medicine
263,16,Grade 12,7.5,74,72,83,85,2,3,1,1,2,26,1,dance,technology,7,6,Finance Manager
264,18,UG,9.6,70,65,88,50,4,3,4,2,3,11,0,"debate, finance, dance",business,8,3,Finance Manager
265,24,PG,6.6,85,70,61,53,2,1,2,3,4,20,1,"sports, research, travel",arts,4,7,Defence Persenal
266,21,UG,8.9,74,56,87,78,2,2,2,3,2,13,0,"research, debate, reading",business,9,9,Lawyer
267,17,Grade 12,5.8,74,67,84,57,3,2,3,2,3,24,0,"coding, sports",healthcare,6,10,Data Scientist
268,21,UG,8.1,73,85,77,64,3,2,3,4,4,17,1,writing,technology,3,4,Engineering
269,23,UG,6.2,72,80,65,69,1,2,3,3,1,16,1,history,healthcare,3,10,Software Engineer
270,22,UG,6.2,69,73,50,71,2,2,4,2,1,18,1,"finance, reading, sports",technology,7,9,Software Engineer
271,27,PG,7.4,77,62,71,82,2,3,2,1,3,17,0,writing,business,15,9,Arts
272,18,UG,6.5,80,79,50,72,3,1,3,1,2,20,1,"gaming, painting",technology,10,6,MBA
273,13,Grade 10,7.0,100,67,50,56,3,2,3,3,2,23,1,travel,healthcare,11,8,Engineering
274,16,Grade 12,6.5,75,65,78,69,1,3,2,1,2,20,1,"coding, music",technology,13,5,Arts
275,24,PG,6.7,87,97,63,68,1,3,3,2,2,16,0,"travel, coding",arts,12,7,Finance Manager
276,24,UG,6.0,70,80,70,75,2,1,4,1,3,21,1,"reading, music, science",healthcare,5,6,Engineering
277,18,UG,8.8,74,80,66,51,3,2,3,3,5,15,0,"finance, research",technology,16,5,Historian
278,23,UG,8.7,66,67,63,62,4,1,4,3,4,21,0,history,arts,10,6,Lawyer
279,19,UG,6.7,95,85,82,59,4,3,1,4,4,17,0,coding,healthcare,3,5,Defence Persenal
280,21,UG,6.3,77,55,74,77,4,2,3,3,4,28,1,travel,business,10,5,Data Scientist
281,14,Grade 10,9.5,69,76,53,76,3,3,2,4,3,25,0,"music, research",business,7,6,MBA
282,18,UG,5.4,79,58,70,60,2,3,2,3,1,20,1,"painting, science",arts,14,7,Arts
283,20,UG,7.4,57,95,71,65,4,3,2,2,2,25,1,"coding, music, painting",healthcare,10,7,Lawyer
284,16,Grade 12,5.0,94,81,56,96,1,3,3,3,3,20,0,writing,business,13,5,IT Specialist
285,19,UG,7.5,72,86,67,100,4,2,3,2,3,27,0,debate,business,8,6,CA
286,22,UG,8.8,71,85,60,89,3,3,2,2,2,19,1,"travel, science",technology,7,10,Arts
287,16,Grade 12,7.0,76,72,90,57,1,1,2,2,4,21,0,"dance, research, finance",arts,7,5,Medicine
288,21,UG,7.3,87,66,67,55,3,2,2,3,4,19,0,"writing, coding",arts,17,6,Medicine
289,22,UG,6.6,85,70,91,75,2,3,1,2,4,24,0,sports,business,12,4,Finance Manager
290,13,Grade 10,6.8,72,68,68,57,2,4,5,3,4,16,1,"finance, history",business,8,5,Defence Persenal
291,24,UG,9.2,79,66,60,66,4,4,3,2,2,31,1,"dance, sports",healthcare,11,6,Lawyer
292,15,Grade 10,6.5,91,73,59,85,4,3,3,4,2,19,0,travel,technology,10,7,Defence Persenal
293,19,UG,8.6,76,59,78,60,2,4,2,3,3,19,1,"music, reading, travel",business,10,7,Medicine
294,18,UG,9.1,91,63,51,78,3,1,3,3,2,20,0,research,technology,10,7,Engineering
295,17,Grade 12,8.8,59,77,50,72,4,2,2,4,1,23,1,painting,arts,13,7,Engineering
296,20,UG,7.0,75,65,52,89,2,3,3,4,3,14,1,"writing, finance, research",technology,6,7,Arts
297,17,Grade 12,5.9,60,81,67,67,1,1,4,2,3,16,0,"research, finance",healthcare,7,8,Finance Manager
298,13,Grade 10,6.5,65,76,62,56,3,2,3,3,3,22,0,science,technology,14,7,Medicine
299,23,UG,7.4,61,77,50,56,1,3,2,1,3,18,0,"debate, coding, travel",business,7,8,Defence Persenal
300,25,PG,7.4,79,70,93,72,3,2,2,1,3,8,1,coding,healthcare,14,8,MBA
301,18,UG,9.8,75,68,78,50,2,3,3,1,2,17,0,finance,technology,8,6,Software Engineer
302,18,UG,7.5,93,83,53,60,1,3,3,4,3,7,1,"research, music, travel",arts,10,9,Lawyer
303,18,UG,9.6,66,70,78,64,2,2,4,2,1,20,1,"travel, history",business,11,5,Engineering
304,26,PG,9.2,66,70,76,89,3,3,4,3,3,16,1,"painting, music",arts,7,4,MBA
305,13,Grade 10,7.3,66,80,78,58,2,3,2,3,3,13,0,"research, coding",technology,11,10,CA
306,19,UG,6.6,78,80,84,50,3,4,1,4,4,27,1,"history, finance",healthcare,11,4,Software Engineer
307,20,UG,8.9,61,78,64,64,2,1,2,2,3,22,1,"painting, finance",business,12,8,IT Specialist
308,14,Grade 10,7.8,78,61,69,78,3,2,5,3,3,13,0,"reading, travel, sports",technology,12,8,Software Engineer
309,19,UG,6.7,87,78,57,82,3,2,2,3,4,22,1,"reading, finance",arts,11,9,CA
310,15,Grade 10,7.4,73,63,79,81,2,3,2,3,1,23,1,"gaming, painting, debate",technology,11,6,CA
311,20,UG,5.3,76,76,72,79,2,3,2,2,2,13,1,"history, research, reading",business,4,8,Finance Manager
312,26,UG,7.3,77,80,60,63,3,4,2,2,3,20,0,coding,technology,7,5,Arts
313,14,Grade 10,8.3,60,72,50,74,3,3,4,4,3,11,1,"writing, sports",arts,9,8,Lawyer
314,23,PG,7.2,66,50,50,77,2,1,4,3,4,27,1,"writing, coding",healthcare,8,6,Software Engineer
315,15,Grade 10,6.6,72,74,91,65,2,3,3,4,1,18,0,"dance, science",healthcare,9,6,Lawyer
316,21,UG,8.4,66,72,79,75,3,1,3,4,4,20,1,reading,technology,7,5,Software Engineer
317,18,UG,9.3,86,76,71,67,3,3,2,2,2,28,1,"history, debate, science",technology,7,6,Engineering
318,16,Grade 12,7.2,61,75,60,77,2,2,2,3,4,11,1,finance,business,4,7,MBA
319,25,UG,8.4,73,95,69,93,2,4,3,3,2,14,1,"dance, gaming, finance",technology,6,5,Software Engineer
320,23,UG,8.7,79,84,73,72,1,3,3,1,3,33,0,"dance, science, finance",business,9,9,MBA
321,18,UG,5.7,90,68,75,77,3,2,2,2,2,19,1,finance,arts,5,6,Engineering
322,24,PG,6.9,78,81,66,87,2,2,1,2,4,34,1,"writing, finance",business,9,10,CA
323,20,UG,7.9,61,95,75,65,3,2,1,3,4,30,1,"science, research, dance",business,7,3,Lawyer
324,21,UG,5.8,65,72,70,88,3,2,4,3,1,21,1,writing,arts,9,4,IT Specialist
325,19,UG,7.7,85,72,69,75,2,1,3,3,4,13,0,gaming,business,12,5,Arts
326,18,UG,5.7,58,72,88,57,2,3,3,4,4,24,1,"reading, finance, science",arts,8,3,Historian
327,21,UG,7.6,70,55,64,90,2,3,2,3,4,23,1,"dance, writing",healthcare,12,7,Data Scientist
328,24,PG,10.0,71,85,86,77,2,1,3,2,1,16,0,"finance, sports, history",technology,14,6,Historian
329,22,UG,6.5,78,68,66,56,2,3,3,3,2,23,1,"debate, finance, dance",technology,6,6,Data Scientist
330,15,Grade 10,6.1,85,65,65,65,3,4,3,2,3,15,0,"sports, research, finance",technology,10,3,Finance Manager
331,18,UG,7.1,65,70,52,67,3,3,3,2,3,21,0,"finance, gaming, research",healthcare,10,4,MBA
332,23,PG,10.0,70,87,65,71,3,3,3,2,4,7,1,"writing, travel, dance",business,12,6,Historian
333,23,UG,7.2,70,78,50,63,2,1,2,1,3,18,1,"painting, research, reading",technology,16,7,Software Engineer
334,25,UG,7.8,65,85,80,54,1,2,2,3,1,12,0,"writing, history",healthcare,10,7,Defence Persenal
335,20,UG,6.2,72,86,64,83,2,2,1,2,1,17,0,"debate, gaming, history",technology,4,7,CA
336,15,Grade 10,6.9,77,61,68,56,4,2,2,2,2,26,0,"finance, travel, gaming",arts,12,6,Historian
337,15,Grade 10,7.7,76,77,73,80,4,1,3,2,1,27,1,"travel, painting, reading",healthcare,7,7,Defence Persenal
338,24,UG,6.9,69,72,72,67,2,2,2,2,2,19,1,writing,technology,12,8,Medicine
339,19,UG,7.4,86,65,54,78,4,2,3,1,2,18,1,"travel, painting, debate",business,8,7,IT Specialist
340,13,Grade 10,8.2,69,92,65,69,3,4,1,3,2,25,0,"history, dance, sports",technology,7,4,Finance Manager
341,22,UG,8.4,76,68,71,58,4,3,5,3,3,14,0,"science, history",technology,4,3,Data Scientist
342,16,Grade 12,8.4,72,73,50,81,4,4,4,4,3,18,0,"history, debate",healthcare,14,7,Historian
343,18,UG,7.0,61,82,75,77,4,2,1,2,3,29,1,coding,technology,13,8,IT Specialist
344,21,UG,7.0,62,67,76,80,3,3,2,4,3,22,1,research,technology,11,7,Defence Persenal
345,17,Grade 12,6.2,74,84,87,53,3,1,1,1,1,20,0,"gaming, history",business,9,6,Historian
346,23,UG,9.8,67,73,73,71,3,1,2,4,2,14,1,travel,healthcare,8,5,Medicine
347,18,UG,7.2,84,75,80,69,2,2,4,4,3,25,0,"debate, gaming, writing",healthcare,15,3,Arts
348,17,Grade 12,8.5,67,100,66,66,5,1,3,1,2,19,1,"travel, music, reading",healthcare,7,6,Engineering
349,19,UG,7.5,71,69,71,60,1,1,1,2,3,25,1,"finance, coding, science",business,10,3,Historian
350,14,Grade 10,8.3,79,78,50,69,1,4,5,3,3,23,0,coding,business,10,8,Software Engineer
351,17,Grade 12,7.6,63,72,71,73,1,2,4,2,3,17,0,"gaming, travel, painting",arts,7,5,Historian
352,23,PG,5.8,79,75,71,55,3,2,2,3,2,16,1,music,arts,15,6,Data Scientist
353,14,Grade 10,7.2,76,63,79,70,2,1,4,3,3,24,1,research,arts,13,3,MBA
354,27,UG,7.4,77,57,56,59,2,3,2,3,2,22,1,science,arts,9,5,Medicine
355,18,UG,6.7,77,69,59,52,4,5,3,2,2,19,1,"history, finance, science",healthcare,11,5,Historian
356,20,UG,6.4,54,75,83,72,2,3,3,3,3,15,0,"writing, debate, painting",healthcare,8,10,Historian
357,16,Grade 12,9.2,100,77,64,92,2,4,1,1,5,25,0,"painting, music, debate",business,4,4,Finance Manager
358,18,UG,9.2,78,73,76,76,4,2,1,2,1,14,0,"sports, finance",technology,9,3,Lawyer
359,20,UG,8.2,55,74,82,66,3,3,2,2,1,14,1,travel,arts,5,9,Data Scientist
360,18,UG,7.7,56,87,74,71,1,4,2,3,2,24,1,"history, science, writing",business,10,9,Defence Persenal
361,20,UG,8.4,66,72,51,77,2,2,2,3,4,11,1,finance,arts,8,5,Medicine
362,16,Grade 12,7.8,87,78,59,71,3,2,4,2,3,24,1,"reading, debate, writing",arts,15,4,MBA
363,26,UG,6.4,86,79,79,87,1,4,1,4,2,17,1,"debate, history",healthcare,9,7,Software Engineer
364,28,PG,7.2,61,77,56,69,2,3,3,1,2,25,1,"sports, history",arts,9,7,Arts
365,18,UG,7.2,59,77,71,72,2,3,2,3,2,18,0,"coding, painting, music",arts,11,5,Historian
366,16,Grade 12,7.0,80,100,71,65,4,2,1,4,3,23,1,"dance, gaming, debate",healthcare,6,7,IT Specialist
367,23,PG,9.2,70,60,75,79,3,3,2,2,3,30,1,"sports, music",business,9,5,Data Scientist
368,21,UG,9.9,58,74,84,57,2,2,3,2,1,16,1,"coding, dance, reading",arts,14,10,Medicine
369,24,UG,7.5,69,85,68,53,2,5,2,2,2,11,1,"painting, reading",healthcare,10,9,Finance Manager
370,19,UG,5.4,74,90,75,60,4,4,1,2,3,22,1,"painting, coding",healthcare,11,7,Historian
371,25,UG,6.2,74,62,57,52,3,3,2,2,2,22,1,"science, coding, music",technology,8,5,Finance Manager
372,28,PG,8.3,70,85,84,56,2,2,3,4,1,24,0,finance,healthcare,10,7,Defence Persenal
373,19,UG,7.1,57,73,50,80,1,3,1,1,3,21,1,"music, travel, history",healthcare,11,5,Finance Manager
374,22,UG,8.0,84,82,52,57,3,3,3,4,2,19,1,"reading, writing, dance",healthcare,8,8,Lawyer
375,21,UG,7.1,77,62,50,70,3,3,1,1,3,23,1,"sports, reading, dance",arts,6,8,Arts
376,21,UG,7.5,77,83,50,71,3,2,3,2,1,18,0,"gaming, writing",healthcare,7,6,Lawyer
377,13,Grade 10,8.4,96,70,80,65,3,2,2,3,2,21,0,"science, debate",arts,10,8,Medicine
378,17,Grade 12,7.0,66,86,75,67,4,1,3,2,3,22,1,finance,healthcare,17,3,Historian
379,27,PG,6.4,70,71,58,82,3,4,2,4,3,22,1,debate,arts,12,7,Finance Manager
380,23,PG,8.7,66,85,77,69,3,2,3,2,3,18,1,"painting, writing, music",healthcare,11,9,Arts
381,19,UG,7.4,66,72,71,75,3,3,1,2,2,14,1,"debate, dance",technology,10,8,Historian
382,16,Grade 12,9.4,86,75,50,50,4,2,2,3,3,23,0,"coding, writing",technology,11,8,Data Scientist
383,15,Grade 10,7.1,78,50,56,83,2,4,2,2,3,23,0,"history, gaming",technology,7,4,CA
384,19,UG,7.5,68,71,83,70,2,1,2,4,3,20,1,sports,healthcare,10,10,Engineering
385,21,UG,8.4,76,84,73,70,2,2,1,2,4,22,1,gaming,business,6,7,Data Scientist
386,18,UG,8.3,61,77,63,69,3,2,3,4,1,26,1,"debate, dance, travel",healthcare,6,6,Software Engineer
387,24,PG,8.0,78,83,65,50,1,2,4,1,3,16,0,"dance, history",arts,8,7,CA
388,16,Grade 12,5.8,65,82,53,89,3,3,2,5,2,25,1,gaming,business,9,7,Defence Persenal
389,15,Grade 10,6.8,91,87,69,55,4,3,2,3,3,15,1,"finance, writing",technology,13,7,Historian
390,15,Grade 10,5.5,84,68,75,50,1,3,3,2,2,23,1,"debate, gaming, sports",arts,9,9,IT Specialist
391,19,UG,7.7,57,79,84,81,4,3,2,3,4,21,1,"writing, dance",arts,7,7,CA
392,13,Grade 10,9.5,73,75,73,75,2,3,1,1,1,22,0,"reading, debate",healthcare,9,6,Medicine
393,24,PG,7.6,63,75,62,61,3,2,1,2,2,20,0,"finance, history, painting",arts,9,6,Finance Manager
394,22,UG,8.5,88,66,63,62,3,3,3,3,3,24,1,debate,business,7,8,Engineering
395,13,Grade 10,6.1,74,78,51,82,4,2,1,1,2,22,1,finance,technology,8,5,Software Engineer
396,24,PG,6.9,77,65,77,56,3,3,3,2,3,17,1,"painting, history, sports",business,12,5,CA
397,19,UG,7.5,50,71,73,67,4,3,3,2,2,18,1,"travel, history, coding",technology,15,9,MBA
398,23,UG,7.8,82,90,69,62,5,1,3,3,2,18,0,"gaming, sports",business,13,9,Arts
399,18,UG,8.5,68,74,87,80,4,4,3,4,1,15,0,"travel, music, writing",arts,7,4,Arts
400,23,UG,8.7,70,84,69,87,5,4,1,3,3,17,1,painting,arts,3,9,Software Engineer
401,17,Grade 12,7.6,66,80,72,62,2,2,2,5,2,20,0,"science, painting, travel",business,8,9,Software Engineer
402,20,UG,7.3,87,72,50,77,2,3,3,3,2,25,1,"dance, debate",healthcare,10,3,Software Engineer
403,13,Grade 10,8.1,77,76,67,68,3,4,1,2,3,18,1,"painting, dance, music",technology,17,10,CA
404,18,UG,5.4,74,62,61,69,3,4,3,1,4,16,0,"reading, sports",technology,9,5,Defence Persenal
405,17,Grade 12,6.4,66,68,55,52,3,4,4,3,3,30,1,history,business,16,7,Historian
406,22,UG,6.8,69,66,65,71,2,3,2,2,3,23,0,"research, debate, painting",business,14,9,Defence Persenal
407,20,UG,7.6,69,88,71,54,3,2,3,3,1,25,1,"research, finance",healthcare,9,4,Engineering
408,24,PG,7.3,93,96,75,60,2,2,3,2,2,18,0,history,arts,10,4,Engineering
409,17,Grade 12,9.9,80,69,50,68,3,3,3,3,3,21,1,"science, history",technology,5,8,Software Engineer
410,22,UG,7.4,74,75,100,78,2,3,3,2,3,20,0,"gaming, reading",technology,8,6,Finance Manager
411,19,UG,9.0,82,83,61,69,2,5,2,2,1,13,0,debate,arts,11,6,Software Engineer
412,20,UG,8.3,69,74,80,57,1,1,2,2,2,24,0,"writing, dance",business,14,8,Medicine
413,15,Grade 10,7.0,77,72,56,78,4,2,4,5,2,13,1,gaming,business,9,8,Historian
414,16,Grade 12,8.3,76,72,72,50,3,3,3,3,3,15,1,gaming,arts,7,9,IT Specialist
415,20,UG,7.9,67,63,77,66,3,4,1,5,3,21,1,"travel, writing, dance",healthcare,12,9,CA
416,13,Grade 10,5.7,71,80,73,79,1,2,2,2,3,34,0,writing,technology,11,7,Arts
417,21,UG,8.7,85,73,70,76,2,4,3,3,5,20,0,gaming,arts,8,6,Finance Manager
418,13,Grade 10,8.9,72,78,84,61,3,2,2,4,4,25,0,"history, coding, research",technology,7,8,Historian
419,19,UG,5.6,73,75,83,53,1,3,1,3,2,18,0,"travel, debate",healthcare,4,7,Finance Manager
420,18,UG,8.9,80,85,85,75,3,2,2,2,3,16,0,travel,arts,10,7,Arts
421,19,UG,9.7,75,69,53,66,3,2,2,2,2,16,1,"research, coding",business,9,8,Arts
422,22,UG,7.3,82,69,50,87,1,4,2,4,3,13,0,sports,healthcare,10,9,CA
423,17,Grade 12,8.0,80,77,70,68,3,1,1,2,2,17,1,"coding, writing, reading",technology,12,5,IT Specialist
424,19,UG,8.3,81,72,70,92,2,4,2,3,1,11,0,painting,healthcare,7,6,CA
425,23,UG,7.3,71,77,58,91,4,1,4,3,4,25,0,"dance, gaming, sports",healthcare,10,5,Software Engineer
426,21,UG,10.0,80,63,50,68,1,4,2,2,1,6,1,"history, research",business,10,7,Software Engineer
427,19,UG,6.7,67,76,65,50,3,5,2,1,2,23,0,"finance, reading",healthcare,10,6,IT Specialist
428,19,UG,7.9,77,67,76,54,2,2,3,2,3,21,1,science,healthcare,12,3,Lawyer
429,25,PG,7.2,63,64,83,68,2,2,2,4,1,20,1,"writing, finance",healthcare,11,7,Finance Manager
430,23,PG,5.6,84,69,77,76,3,1,4,4,3,13,1,"science, coding, history",healthcare,8,6,Medicine
431,19,UG,7.7,64,98,79,66,2,3,2,3,2,10,0,"gaming, music, sports",healthcare,9,4,Arts
432,23,UG,8.0,73,60,53,68,4,3,1,3,2,19,0,coding,arts,13,8,Medicine
433,13,Grade 10,7.7,72,81,68,82,2,2,3,2,4,20,0,"history, finance",technology,3,3,Data Scientist
434,27,PG,6.5,87,69,70,54,3,4,2,2,5,15,1,"writing, dance",technology,10,6,Historian
435,19,UG,7.8,94,63,67,79,3,3,1,1,3,19,1,"reading, sports, history",healthcare,15,7,CA
436,16,Grade 12,7.6,70,73,70,82,3,2,2,2,3,22,1,"sports, research",healthcare,10,5,Data Scientist
437,23,UG,5.6,65,70,66,65,4,2,2,1,2,20,1,history,technology,12,5,Historian
438,25,PG,6.7,75,82,65,84,2,2,3,2,3,20,0,debate,healthcare,9,8,CA
439,21,UG,5.5,55,64,67,71,3,1,4,4,3,16,0,"gaming, reading, dance",healthcare,8,6,IT Specialist
440,16,Grade 12,9.9,70,74,82,56,3,3,5,2,2,28,0,research,healthcare,4,8,IT Specialist
441,20,UG,5.1,82,93,57,65,3,3,1,2,1,21,1,"dance, gaming",arts,10,4,Finance Manager
442,18,UG,6.6,73,88,90,78,2,2,2,3,3,34,1,sports,arts,9,7,Medicine
443,17,Grade 12,8.2,78,75,82,72,3,1,4,3,2,17,0,"writing, science",healthcare,10,7,Data Scientist
444,21,UG,7.9,76,76,68,85,3,1,4,1,3,22,1,"sports, dance, debate",arts,12,7,Arts
445,20,UG,5.8,74,74,52,82,3,3,1,3,1,26,1,"dance, history, gaming",healthcare,14,4,Lawyer
446,20,UG,9.5,74,74,75,69,3,1,2,2,5,28,1,travel,healthcare,13,7,Software Engineer
447,19,UG,8.2,82,59,80,69,4,4,4,3,2,26,1,coding,business,14,7,Data Scientist
448,18,UG,8.7,59,75,67,76,3,3,1,4,3,38,0,"coding, music, debate",technology,10,9,Historian
449,15,Grade 10,8.0,85,81,81,51,4,3,4,4,3,7,0,"music, reading, travel",technology,5,3,CA
450,20,UG,9.1,73,85,70,94,2,3,2,3,3,24,0,"writing, sports, travel",arts,10,4,CA
451,19,UG,8.6,85,86,57,56,4,2,1,2,3,22,1,music,arts,13,4,IT Specialist
452,25,PG,6.7,69,57,60,65,2,5,2,2,4,21,0,"travel, science, dance",arts,13,6,Historian
453,21,UG,9.1,64,58,100,77,3,3,2,2,4,17,1,painting,arts,8,4,Data Scientist
454,17,Grade 12,7.3,65,81,70,88,3,2,1,3,2,18,1,painting,business,7,9,MBA
455,14,Grade 10,6.0,77,96,66,64,4,3,3,3,4,16,0,"music, history",business,8,5,CA
456,21,UG,7.4,51,60,66,56,2,2,3,4,3,30,0,"reading, dance, sports",healthcare,9,8,Medicine
457,22,UG,5.8,59,72,76,78,2,3,2,3,2,16,1,"research, science",healthcare,10,9,Defence Persenal
458,21,UG,7.5,70,79,54,100,3,4,3,3,4,18,1,"coding, painting",healthcare,6,8,Medicine
459,19,UG,6.6,75,50,55,75,3,1,1,1,4,19,0,"sports, coding, dance",technology,4,9,Historian
460,21,UG,8.2,81,69,50,85,4,2,2,2,3,15,0,gaming,healthcare,10,4,Historian
461,16,Grade 12,5.0,67,73,62,64,4,4,2,4,3,28,0,"research, dance",business,13,5,IT Specialist
462,25,PG,7.8,70,77,50,74,2,1,1,3,3,23,0,"sports, finance, history",technology,10,5,Software Engineer
463,23,UG,9.0,58,68,79,58,4,3,4,3,4,12,1,"reading, painting, dance",business,10,5,Historian
464,15,Grade 10,6.3,78,75,70,76,3,2,3,1,2,34,0,history,arts,7,5,Defence Persenal
465,18,UG,7.9,100,81,61,59,3,2,1,4,2,14,0,writing,technology,8,5,Medicine
466,16,Grade 12,5.0,75,50,59,53,3,1,2,2,4,18,0,"history, sports, travel",business,9,7,Defence Persenal
467,20,UG,9.5,82,78,55,78,3,4,3,1,2,21,0,"dance, history, research",business,7,4,Medicine
468,15,Grade 10,7.0,85,85,74,79,3,4,3,2,3,6,0,dance,healthcare,9,9,Data Scientist
469,18,UG,6.8,92,62,64,64,3,3,1,4,3,25,1,science,arts,10,6,IT Specialist
470,18,UG,7.9,70,75,66,50,2,2,2,2,3,26,0,"sports, writing, music",technology,14,9,Defence Persenal
471,22,UG,8.3,65,62,65,56,3,2,3,3,3,23,1,"coding, music",arts,8,8,CA
472,18,UG,8.7,71,85,62,60,3,3,2,2,3,18,1,"finance, painting",technology,12,3,MBA
473,24,UG,8.1,74,63,73,59,2,3,1,3,2,25,1,"music, reading, dance",business,5,5,MBA
474,22,UG,6.8,71,61,83,81,1,3,1,2,2,28,1,"painting, reading, science",business,9,8,Defence Persenal
475,18,UG,8.0,70,63,69,67,2,2,2,4,3,17,0,"debate, history, painting",business,6,4,CA
476,17,Grade 12,7.2,79,67,72,100,2,2,5,1,3,18,1,gaming,healthcare,8,9,Medicine
477,24,PG,8.7,72,68,63,78,3,1,3,2,3,17,1,"dance, gaming, coding",technology,11,7,CA
478,18,UG,8.5,83,62,66,57,4,1,2,3,3,22,1,"dance, travel, sports",healthcare,5,6,MBA
479,15,Grade 10,9.5,68,85,62,78,2,4,1,4,2,12,1,"travel, coding, dance",technology,14,4,Historian
480,19,UG,7.8,91,96,56,72,3,2,2,3,2,21,1,"finance, gaming, writing",business,15,7,Lawyer
481,21,UG,7.0,78,67,55,63,2,2,2,2,3,16,0,"history, travel, music",business,9,3,Lawyer
482,22,UG,7.2,87,61,78,77,4,1,4,2,2,19,1,research,business,12,6,Medicine
483,17,Grade 12,8.9,77,74,83,57,3,2,2,4,3,10,1,gaming,healthcare,6,8,MBA
484,24,UG,7.6,69,88,78,86,2,3,3,2,3,14,1,"painting, research, dance",technology,12,10,Lawyer
485,18,UG,8.4,62,68,75,75,3,2,2,2,3,17,1,"gaming, finance",healthcare,13,7,Software Engineer
486,18,UG,6.2,90,87,76,66,3,4,3,2,4,22,0,"music, painting, dance",arts,12,8,MBA
487,18,UG,9.0,87,73,72,75,3,3,2,2,3,11,0,"dance, debate",healthcare,14,7,Historian
488,17,Grade 12,8.6,76,65,50,67,3,2,2,2,1,15,1,"history, coding",arts,8,8,Defence Persenal
489,22,UG,6.2,72,89,58,64,1,2,2,1,4,14,0,sports,business,10,5,Historian
490,13,Grade 10,8.1,81,67,89,50,3,2,3,2,1,21,0,finance,healthcare,10,4,Defence Persenal
491,21,UG,8.7,62,88,68,67,2,2,1,3,2,14,1,"science, travel, finance",business,7,9,IT Specialist
492,22,UG,6.5,76,66,59,70,2,2,3,3,2,21,0,"gaming, research",healthcare,13,9,Defence Persenal
493,19,UG,6.4,65,65,64,54,2,2,3,3,1,17,1,"coding, dance, music",technology,7,6,Engineering
494,13,Grade 10,8.5,72,82,60,80,3,3,4,4,3,20,0,finance,business,13,5,Software Engineer
495,19,UG,7.4,70,81,67,66,2,3,3,3,2,21,1,"music, coding, reading",arts,10,4,Engineering
496,21,UG,6.5,67,73,58,50,4,2,2,3,2,22,1,"research, travel, debate",technology,6,8,Historian
497,20,UG,6.6,77,72,66,80,2,1,4,2,2,16,1,sports,healthcare,6,6,Historian
498,15,Grade 10,6.4,74,87,83,62,3,2,4,1,3,16,1,coding,business,10,9,Finance Manager
499,16,Grade 12,8.6,68,73,88,69,3,2,3,3,2,17,1,"dance, reading",arts,12,7,Finance Manager
500,14,Grade 10,7.9,66,66,59,56,1,3,4,1,2,16,1,"debate, gaming, music",healthcare,10,4,Defence Persenal
501,20,UG,6.2,63,69,73,93,3,4,4,3,3,24,1,"music, writing, finance",business,10,3,Software Engineer
502,22,UG,6.8,72,73,70,84,2,4,2,3,2,10,0,"reading, research, debate",arts,9,8,Historian
503,14,Grade 10,8.7,75,78,51,83,4,4,2,3,3,16,1,"research, music",arts,7,5,Medicine
504,19,UG,8.1,70,69,58,64,5,2,3,1,3,25,1,reading,technology,13,6,Software Engineer
505,20,UG,7.4,63,83,64,53,2,3,2,2,3,19,1,"travel, sports, dance",arts,9,6,Medicine
506,22,UG,7.2,90,68,78,66,1,2,3,4,2,18,1,"dance, finance, debate",technology,10,4,Data Scientist
507,17,Grade 12,7.9,76,94,57,67,2,2,3,2,2,20,0,"science, travel, sports",business,10,9,Arts
508,17,Grade 12,6.7,76,86,76,66,3,2,2,4,1,31,0,"painting, finance",arts,13,7,Software Engineer
509,17,Grade 12,7.2,85,93,96,72,3,4,4,4,2,19,1,"sports, history",arts,6,3,Medicine
510,19,UG,7.6,89,69,66,74,3,4,2,2,4,16,1,"writing, debate, coding",healthcare,11,6,MBA
511,22,UG,7.8,78,86,71,78,4,4,4,3,2,24,0,science,arts,11,7,CA
512,15,Grade 10,7.5,69,67,54,73,2,2,2,2,4,17,0,"writing, debate, dance",healthcare,14,10,Data Scientist
513,17,Grade 12,5.5,70,54,83,77,3,4,3,2,3,21,1,"history, finance",arts,7,5,Defence Persenal
514,30,UG,8.1,79,73,60,79,1,5,3,3,1,16,0,"travel, finance, science",arts,5,4,Data Scientist
515,18,UG,5.0,82,76,75,74,2,1,2,3,1,19,1,"writing, coding, finance",healthcare,7,8,IT Specialist
516,26,UG,5.4,74,89,72,65,4,3,2,3,4,17,0,"finance, coding",technology,9,7,Software Engineer
517,13,Grade 10,7.3,65,70,76,75,2,1,5,3,3,18,0,"gaming, coding",arts,6,9,MBA
518,19,UG,9.1,60,82,77,57,4,3,2,3,2,20,1,"reading, history",business,9,7,Data Scientist
519,19,UG,7.9,67,77,69,50,2,3,2,1,1,15,0,gaming,technology,11,6,MBA
